url,label
https://en.wikipedia.org/wiki/Helpmates,good
https://en.wikipedia.org/wiki/Saint-Pierre-de-M%C3%A9zoargues,good
https://en.wikipedia.org/wiki/Tess_of_the_d'Urbervilles_(1924_film),good
https://en.wikipedia.org/wiki/Khajeh_Nazar_Caravansarai,good
https://en.wikipedia.org/wiki/The_Love_Song_(Rockwell),good
https://en.wikipedia.org/wiki/James_P._Liautaud,good
https://en.wikipedia.org/wiki/William_L._Brown_(politician),good
https://en.wikipedia.org/wiki/Purple_Line_(song),good
https://en.wikipedia.org/wiki/Fanny_Brough,good
https://en.wikipedia.org/wiki/HMS_Jupiter_(1778),good
https://en.wikipedia.org/wiki/John_Kamara,good
https://en.wikipedia.org/wiki/Chi_L%C4%83ng_Stadium_(2016),good
https://en.wikipedia.org/wiki/Koj%C4%8Dice,good
https://en.wikipedia.org/wiki/Peter_Hanson,good
https://en.wikipedia.org/wiki/O'Doherty_family,good
https://en.wikipedia.org/wiki/Trebbiano,good
https://en.wikipedia.org/wiki/Hektor_Station,good
https://en.wikipedia.org/wiki/Bogus%C5%82aw_Szwacz,good
https://en.wikipedia.org/wiki/What_Passes_for_Survival,good
https://en.wikipedia.org/wiki/Teleporter_(album),good
https://en.wikipedia.org/wiki/Coppull_Mill,good
https://en.wikipedia.org/wiki/Civic_Crown,good
https://en.wikipedia.org/wiki/Finn_Lambrechts,good
https://en.wikipedia.org/wiki/Georgia_State_Route_371,good
https://en.wikipedia.org/wiki/The_Molly_Maguires_(film),good
https://en.wikipedia.org/wiki/Calliotropis_aeglees,good
https://en.wikipedia.org/wiki/Macy's_Building_(Cincinnati),good
https://en.wikipedia.org/wiki/Pleasant_Township%2C_Franklin_County%2C_Ohio,good
https://en.wikipedia.org/wiki/Nolichucky_Dam,good
https://en.wikipedia.org/wiki/Saint_John's_Catholic_Prep_(Maryland),good
https://en.wikipedia.org/wiki/Dobrovsky_District,good
https://en.wikipedia.org/wiki/Michael_Savory,good
https://en.wikipedia.org/wiki/Ligonier_Point_Historic_District,good
https://en.wikipedia.org/wiki/Union_Deportivo_Banda_Abou,good
https://en.wikipedia.org/wiki/UPF0488,good
https://en.wikipedia.org/wiki/Tornado_outbreak_sequence_of_June_1966,good
https://en.wikipedia.org/wiki/Chase_Lake,good
https://en.wikipedia.org/wiki/Do_You_Trust_Your_Friends%3F,good
https://en.wikipedia.org/wiki/Robert_Goldsand,good
https://en.wikipedia.org/wiki/Burneside_Paper_Mills_Tramway,good
https://en.wikipedia.org/wiki/Sennecey-l%C3%A8s-Dijon,good
https://en.wikipedia.org/wiki/Capari%C4%87,good
https://en.wikipedia.org/wiki/Japan_Ukiyo-e_Museum,good
https://en.wikipedia.org/wiki/Mahanadhi_(TV_series),good
https://en.wikipedia.org/wiki/The_Technicolor_Time_Machine,good
https://en.wikipedia.org/wiki/Guinean_mangroves,good
https://en.wikipedia.org/wiki/1912_Argentine_Primera_Divisi%C3%B3n_final,good
https://en.wikipedia.org/wiki/Sierra_Leone_at_the_2009_World_Championships_in_Athletics,good
https://en.wikipedia.org/wiki/Saddleworth_Moor,good
https://en.wikipedia.org/wiki/Salt_for_Svanetia,good
https://en.wikipedia.org/wiki/Marina_the_Monk,good
https://en.wikipedia.org/wiki/Frans_Suell,good
https://en.wikipedia.org/wiki/Toini_Topelius,good
https://en.wikipedia.org/wiki/Battle_of_Lokot,good
https://en.wikipedia.org/wiki/Anie_Pascale,good
https://en.wikipedia.org/wiki/Call_Me_(Jamelia_song),good
https://en.wikipedia.org/wiki/Shahrum_Kashani,good
https://en.wikipedia.org/wiki/The_Mall_(Bromley),good
https://en.wikipedia.org/wiki/Manatuto,good
https://en.wikipedia.org/wiki/Chrysocale_ferens,good
https://en.wikipedia.org/wiki/Lough_Derg%2C_County_Donegal,good
https://en.wikipedia.org/wiki/Rita_de_Morais_Sarmento,good
https://en.wikipedia.org/wiki/The_Best_of_1990%E2%80%932000,good
https://en.wikipedia.org/wiki/Technip_Energies,good
https://en.wikipedia.org/wiki/Labourdonnaisia,good
https://en.wikipedia.org/wiki/Tricharina,good
https://en.wikipedia.org/wiki/Trailed_by_Three,good
https://en.wikipedia.org/wiki/Summerhill_Township%2C_Cambria_County%2C_Pennsylvania,good
https://en.wikipedia.org/wiki/Alberd_Tersargyan,good
https://en.wikipedia.org/wiki/Ashok_Pati,good
https://en.wikipedia.org/wiki/Mukteshvara_Temple%2C_Bhubaneswar,good
https://en.wikipedia.org/wiki/Meg_O'Neill,good
https://en.wikipedia.org/wiki/Hendrika_van_Rumt,good
https://en.wikipedia.org/wiki/Southlands_Arts_Centre,good
https://en.wikipedia.org/wiki/Are_We_Not_Men%3F_We_Are_Diva!,good
https://en.wikipedia.org/wiki/WGIL,good
https://en.wikipedia.org/wiki/2013_Sugar_Bowl,good
https://en.wikipedia.org/wiki/Crumlin_railway_station_(Northern_Ireland),good
https://en.wikipedia.org/wiki/Everything_Changed...,good
https://en.wikipedia.org/wiki/Mario_Lambrughi,good
https://en.wikipedia.org/wiki/Sir_Henry_Brooke%2C_1st_Baronet,good
https://en.wikipedia.org/wiki/Koerich,good
https://en.wikipedia.org/wiki/Milan%E2%80%93Genoa_railway,good
https://en.wikipedia.org/wiki/2003_East_Ayrshire_Council_election,good
https://en.wikipedia.org/wiki/Crossing_Sewer,good
https://en.wikipedia.org/wiki/Lake_Kuremaa,good
https://en.wikipedia.org/wiki/Japanese_sloop_H%C5%8Dsh%C5%8D,good
https://en.wikipedia.org/wiki/Pomponia_polei,good
https://en.wikipedia.org/wiki/Kimberley_(album),good
https://en.wikipedia.org/wiki/Damavand_County,good
https://en.wikipedia.org/wiki/Clostera_apicalis,good
https://en.wikipedia.org/wiki/Susan_Enriquez,good
https://en.wikipedia.org/wiki/Drew_Nelson_(musician),good
https://en.wikipedia.org/wiki/Sumner%2C_Barron_County%2C_Wisconsin,good
https://en.wikipedia.org/wiki/Manyinga_District,good
https://en.wikipedia.org/wiki/Pino_Pagani,good
https://en.wikipedia.org/wiki/Bossiaea_lenticularis,good
https://en.wikipedia.org/wiki/Ash_(artist),good
https://en.wikipedia.org/wiki/Chang_Wei-chen,good
https://en.wikipedia.org/wiki/Formica_nepticula,good
https://en.wikipedia.org/wiki/Auditorio_Monte_do_Gozo,good
https://en.wikipedia.org/wiki/The_Flood_(1993_film),good
https://en.wikipedia.org/wiki/Stanis%C5%82aw_Kur,good
https://en.wikipedia.org/wiki/Do-Re-Mi_(band),good
https://en.wikipedia.org/wiki/John_Atherton_(pioneer),good
https://en.wikipedia.org/wiki/The_Confession_(1920_film),good
https://en.wikipedia.org/wiki/Catherine_Rouvel,good
https://en.wikipedia.org/wiki/Tom_Stout,good
https://en.wikipedia.org/wiki/Eva_Fe%C5%99tekov%C3%A1,good
https://en.wikipedia.org/wiki/Fraiburgo,good
https://en.wikipedia.org/wiki/Isoelectric_focusing,good
https://en.wikipedia.org/wiki/Terrier-Rouge,good
https://en.wikipedia.org/wiki/Tchaikovsky's_Wife,good
https://en.wikipedia.org/wiki/Janez_Drozg,good
https://en.wikipedia.org/wiki/HMS_R3,good
https://en.wikipedia.org/wiki/Vaucluse%2C_New_South_Wales,good
https://en.wikipedia.org/wiki/Caitlin_Dransfield,good
https://en.wikipedia.org/wiki/The_Three_Princes_of_Serendip,good
https://en.wikipedia.org/wiki/Crash_Course_(TV_series),good
https://en.wikipedia.org/wiki/Bad_Herrenalb,good
https://en.wikipedia.org/wiki/Fusako_Kitashirakawa,good
https://en.wikipedia.org/wiki/Sainik_School%2C_Korukonda,good
https://en.wikipedia.org/wiki/Bromford_Viaduct,good
https://en.wikipedia.org/wiki/Live_at_Austin_City_Limits,good
https://en.wikipedia.org/wiki/L%C3%A9on_Frissen,good
https://en.wikipedia.org/wiki/Peter_Beale,good
https://en.wikipedia.org/wiki/Jules_Goux,good
https://en.wikipedia.org/wiki/Hounslow_Heath_Golf_Centre,good
https://en.wikipedia.org/wiki/Germanic_languages,good
https://en.wikipedia.org/wiki/European_route_E004,good
https://en.wikipedia.org/wiki/Campenhausen,good
https://en.wikipedia.org/wiki/South_Chase%2C_Wisconsin,good
https://en.wikipedia.org/wiki/Back_to_the_Moon,good
https://en.wikipedia.org/wiki/Vesseaux,good
https://en.wikipedia.org/wiki/Pierre_Baguette_Cycling,good
https://en.wikipedia.org/wiki/Shiv_Ganga_Degree_College,good
https://en.wikipedia.org/wiki/St_Thomas_Indian_Orthodox_Church%2C_Liverpool,good
https://en.wikipedia.org/wiki/Gadmen,good
https://en.wikipedia.org/wiki/Po%C8%99aga,good
https://en.wikipedia.org/wiki/Tonikaku_Akarui_Yasumura,good
https://en.wikipedia.org/wiki/Eric_Beaudoin,good
https://en.wikipedia.org/wiki/Caldecote%2C_Hertfordshire,good
https://en.wikipedia.org/wiki/Friedlander%E2%80%93Iwaniec_theorem,good
https://en.wikipedia.org/wiki/The_Sir_John_Colfox_Academy,good
https://en.wikipedia.org/wiki/Musan_station,good
https://en.wikipedia.org/wiki/Mondo_Hollywood,good
https://en.wikipedia.org/wiki/Pit_Leyder,good
https://en.wikipedia.org/wiki/Caroline_Ladd_Pratt_House,good
https://en.wikipedia.org/wiki/Nahshon_Dion,good
https://en.wikipedia.org/wiki/Hama_Ekani_Kalaayahtakai,good
https://en.wikipedia.org/wiki/Acleris_yasutoshii,good
https://en.wikipedia.org/wiki/Luke_Murray,good
https://en.wikipedia.org/wiki/Talla_Water,good
https://en.wikipedia.org/wiki/Derwin_Martina,good
https://en.wikipedia.org/wiki/Arzoxifene,good
https://en.wikipedia.org/wiki/Himation,good
https://en.wikipedia.org/wiki/Simud_Valles,good
https://en.wikipedia.org/wiki/Istaria%3A_Chronicles_of_the_Gifted,good
https://en.wikipedia.org/wiki/New_Salisbury%2C_Indiana,good
https://en.wikipedia.org/wiki/Oxel%C3%B6sund,good
https://en.wikipedia.org/wiki/Lithium_diphenylphosphide,good
https://en.wikipedia.org/wiki/Jogging,good
https://en.wikipedia.org/wiki/Future_Strategic_Tanker_Aircraft,good
https://en.wikipedia.org/wiki/Martin_Rowson,good
https://en.wikipedia.org/wiki/Taifa_of_Silves,good
https://en.wikipedia.org/wiki/Patricia_Fara,good
https://en.wikipedia.org/wiki/Rosen%2C_Minnesota,good
https://en.wikipedia.org/wiki/Daron_Nefcy,good
https://en.wikipedia.org/wiki/Sadowsky,good
https://en.wikipedia.org/wiki/Chaochih_Liu,good
https://en.wikipedia.org/wiki/Q-type_Queens_car_(New_York_City_Subway_car),good
https://en.wikipedia.org/wiki/Gerardo_Taracena,good
https://en.wikipedia.org/wiki/New_York_State_Education_Building,good
https://en.wikipedia.org/wiki/Eliss,good
https://en.wikipedia.org/wiki/Joseph_Frank_McGregory,good
https://en.wikipedia.org/wiki/Shelley_McNamara,good
https://en.wikipedia.org/wiki/Tatiana_Ratcu,good
https://en.wikipedia.org/wiki/Dexter_Asylum,good
https://en.wikipedia.org/wiki/Cornerstone_(Styx_album),good
https://en.wikipedia.org/wiki/Living_Water_International,good
https://en.wikipedia.org/wiki/Schaereria_fuscocinerea,good
https://en.wikipedia.org/wiki/Mission%3A_Impossible_vs._the_Mob,good
https://en.wikipedia.org/wiki/Hematocele,good
https://en.wikipedia.org/wiki/Se%C3%B1orita_Panam%C3%A1_2004,good
https://en.wikipedia.org/wiki/Woolmanhill_Hospital,good
https://en.wikipedia.org/wiki/The_Opposite_Sex_(2014_film),good
https://en.wikipedia.org/wiki/Charles_Berth%C3%A9zenne,good
https://en.wikipedia.org/wiki/Inertial_measurement_unit,good
https://en.wikipedia.org/wiki/Confessions_of_a_Sorority_Girl,good
https://en.wikipedia.org/wiki/Gange,good
https://en.wikipedia.org/wiki/Nicola_Sinnott,good
https://en.wikipedia.org/wiki/Tlidjene,good
https://en.wikipedia.org/wiki/Harold_H._Velde,good
https://en.wikipedia.org/wiki/Kyrkjeb%C3%B8_(village),good
https://en.wikipedia.org/wiki/Umbrella_octopus,good
https://en.wikipedia.org/wiki/Daereungwon,good
https://en.wikipedia.org/wiki/Fun_in_a_Bakery_Shop,good
https://en.wikipedia.org/wiki/Magnus_Erlendsson%2C_Earl_of_Orkney,good
https://en.wikipedia.org/wiki/Leonel_Brizola,good
https://en.wikipedia.org/wiki/1954_Australian_federal_election,good
https://en.wikipedia.org/wiki/Pterygotidae,good
https://en.wikipedia.org/wiki/Battle_of_Tellicherry,good
https://en.wikipedia.org/wiki/Scene_No._7,good
https://en.wikipedia.org/wiki/Burn_(Jessica_Mauboy_song),good
https://en.wikipedia.org/wiki/Charles_Blakeney_(Australian_politician),good
https://en.wikipedia.org/wiki/Clash_(2016_film),good
https://en.wikipedia.org/wiki/Darly_de_Paula,good
https://en.wikipedia.org/wiki/Bear_Sylvester,good
https://en.wikipedia.org/wiki/Raivis_Z%C4%ABmelis,good
https://ko.wikipedia.org/wiki/93_%EB%AF%B8%EB%84%A4%EB%A5%B4%EB%B0%94,good
https://ko.wikipedia.org/wiki/%EB%B9%85%ED%84%B0_%EC%99%84%EC%95%BC%EB%A7%88,good
https://ko.wikipedia.org/wiki/%EB%9E%8C%ED%8B%B4%EC%97%AD,good
https://ko.wikipedia.org/wiki/%EC%8B%9C%EB%9D%BC_%ED%95%98%EC%8A%A4,good
https://ko.wikipedia.org/wiki/%ED%8F%B4%EB%93%9C%EC%9E%87,good
https://ko.wikipedia.org/wiki/%EA%BC%B0%EB%B0%94%EC%9B%85_%EC%99%95%EC%A1%B0,good
https://ko.wikipedia.org/wiki/%EB%84%A4%EA%B7%B8%EB%A6%AC%ED%86%A0,good
https://ko.wikipedia.org/wiki/%EC%9D%B4%ED%99%94%EC%9E%A5,good
https://ko.wikipedia.org/wiki/%EB%AF%B8%EA%B7%B8,good
https://ko.wikipedia.org/wiki/%EC%84%B8%EB%A5%B4%EC%A1%B0_%EB%A7%88%EB%A5%B4%ED%82%A4%EC%98%A8%EB%84%A4,good
https://ko.wikipedia.org/wiki/%ED%94%84%EB%9E%80%EC%B8%A0_%ED%8F%B0_%ED%8C%8C%ED%8E%9C,good
https://ko.wikipedia.org/wiki/%EB%8B%AC%EB%84%A4%EB%A0%88%EC%B2%B8%EC%8A%A4%ED%81%AC,good
https://ko.wikipedia.org/wiki/%EB%A0%88%EC%9D%B4%EB%94%94_%EB%B9%99_%EB%A9%94%EB%AA%A8%EB%A6%AC%EC%96%BC_%ED%8A%B8%EB%A1%9C%ED%94%BC,good
https://ko.wikipedia.org/wiki/%EB%8C%80%EB%A7%8C_%EA%B3%A0%EC%86%8D%EC%B2%A0%EB%8F%84,good
https://ko.wikipedia.org/wiki/%EB%AA%A8%EA%B5%AC_%ED%98%95%EC%A7%88%EC%84%B8%ED%8F%AC%EC%96%91_%EC%88%98%EC%A7%80%EC%83%81%EC%84%B8%ED%8F%AC_%EC%A2%85%EC%96%91,good
https://ko.wikipedia.org/wiki/%EC%B5%9C%EA%B8%B0%EC%84%A0,good
https://ko.wikipedia.org/wiki/%EC%88%98%EB%9E%8F%ED%83%80%EB%8B%88_%EA%B5%AD%EC%A0%9C%EA%B3%B5%ED%95%AD,good
https://ko.wikipedia.org/wiki/London_Calling,good
https://ko.wikipedia.org/wiki/%EC%84%B8%EA%B0%80%EC%8B%9C%ED%88%AC%EA%B5%AC%EA%B2%8C,good
https://ko.wikipedia.org/wiki/%EC%8A%A4%EC%BF%A0%EC%98%AC-%ED%83%80%EB%9D%BC%EC%8A%A4%ED%94%84%EC%97%AD,good
https://ko.wikipedia.org/wiki/%EC%82%B0%EB%B3%B8%EC%B2%9C%EB%A1%9C,good
https://ko.wikipedia.org/wiki/%EB%A7%88%EB%A5%B4%ED%81%AC_%EC%B9%B4%EC%82%AC%EB%8F%84,good
https://ko.wikipedia.org/wiki/%EC%B9%99_%ED%97%A4%EC%9D%B4%ED%94%BC,good
https://ko.wikipedia.org/wiki/%EC%BA%84%EB%8D%B4_%ED%86%A0%EC%9D%B4,good
https://ko.wikipedia.org/wiki/%EB%8B%88%EC%9E%90%ED%86%A0%EC%97%AD,good
https://ko.wikipedia.org/wiki/%ED%94%84%EB%A0%88%EB%93%9C%EB%A6%AD_%ED%8E%98%EB%B9%84_%EB%B8%8C%EB%A3%A8%EC%8A%A4,good
https://ko.wikipedia.org/wiki/%EC%95%88%EB%93%9C%EB%A6%AC%EC%95%88,good
https://ko.wikipedia.org/wiki/%EC%9D%B4%EB%A7%8C_%EC%95%95%EB%91%98%EB%A7%88%EC%A7%80%EB%93%9C,good
https://ko.wikipedia.org/wiki/%EC%98%A4%EC%B9%B4%EC%99%80%EC%B4%8C,good
https://ko.wikipedia.org/wiki/%EC%95%85%EB%A7%88,good
https://ko.wikipedia.org/wiki/%EC%9B%90%EC%A3%BC%EC%9C%A8,good
https://ko.wikipedia.org/wiki/%EC%82%B0%EC%84%B8%EC%BD%98%EB%8F%84%EB%94%94%ED%94%BC%EB%84%A4%EB%A1%A4%EB%A1%9C,good
https://ko.wikipedia.org/wiki/%EC%95%88%ED%86%A4_%EB%B2%A0%EB%B2%A0%EB%A5%B8,good
https://ko.wikipedia.org/wiki/ATV_(%ED%8A%80%EB%A5%B4%ED%82%A4%EC%98%88%EC%9D%98_%ED%85%94%EB%A0%88%EB%B9%84%EC%A0%84_%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC),good
https://ko.wikipedia.org/wiki/%ED%94%84%EB%9E%80%EC%B8%A0_%EC%9A%94%EC%A0%9C%ED%94%84_%EC%8A%88%ED%8A%B8%EB%9D%BC%EC%9A%B0%EC%8A%A4,good
https://ko.wikipedia.org/wiki/Stephen_Stills_2,good
https://ko.wikipedia.org/wiki/%EB%8F%84%EB%AF%B8%EC%97%90%EC%A0%95,good
https://ko.wikipedia.org/wiki/%EC%97%90%EB%93%9C%EC%9B%8C%EB%93%9C_%EC%97%A5%EA%B2%94%EB%A7%8C_%EC%A3%BC%EB%8B%88%EC%96%B4,good
https://ko.wikipedia.org/wiki/%EB%A7%90%EB%AB%BC_%EC%95%84%EB%A0%88%EB%82%98,good
https://ko.wikipedia.org/wiki/%ED%98%B8%EA%B7%B8%EC%99%80%ED%8A%B8_%EB%A0%88%EA%B1%B0%EC%8B%9C,good
https://ko.wikipedia.org/wiki/%EC%95%88%EB%93%9C%EB%A0%88%EC%9D%B4_%ED%83%80%EB%A5%B4%EC%BD%A5%EC%8A%A4%ED%82%A4,good
https://ko.wikipedia.org/wiki/%EA%B5%90%ED%99%A9_%EA%B0%88%EB%A6%AC%EC%8A%A4%ED%86%A0_3%EC%84%B8,good
https://ko.wikipedia.org/wiki/Lonesome_Crow,good
https://ko.wikipedia.org/wiki/%EB%A7%88%ED%8B%B4_%ED%81%AC%EB%9F%AC%EC%8A%A4%EC%BB%AC,good
https://ko.wikipedia.org/wiki/%EC%95%84%EB%AF%B8%EB%85%B8%EC%95%84%EC%8B%A4%EA%B8%B0%EC%A0%84%EC%9D%B4%ED%9A%A8%EC%86%8C,good
https://ko.wikipedia.org/wiki/%EC%9C%A1%EC%A0%84_(%EC%9D%8C%EC%8B%9D),good
https://ko.wikipedia.org/wiki/1945%EB%85%84_%EB%AF%B8%EC%88%A0,good
https://ko.wikipedia.org/wiki/%EB%8D%94_%EB%82%B4%EC%85%94%EB%84%90_(%EB%B0%B4%EB%93%9C),good
https://ko.wikipedia.org/wiki/%EA%B9%80%EC%86%8C%ED%98%84_(1999%EB%85%84),good
https://ko.wikipedia.org/wiki/%ED%81%AC%EB%A1%9C%EC%BF%A0%EC%8A%A4_%EC%8B%9C%ED%8B%B0%ED%99%80_%ED%85%8C%EB%9F%AC,good
https://ko.wikipedia.org/wiki/%EB%8B%A4%EC%99%80%EA%B5%AC,good
https://ko.wikipedia.org/wiki/%ED%94%8C%EB%9E%98%EB%8B%9B_%ED%85%8C%EB%9F%AC,good
https://ko.wikipedia.org/wiki/%EB%8D%B0%EC%9D%B4%EB%B9%84%EB%93%9C_%EC%96%B4%EB%B9%99,good
https://ko.wikipedia.org/wiki/%EC%B9%B4%EB%B0%94%EB%8D%B0%ED%8B%B0%EB%A0%88%EB%8B%88,good
https://ko.wikipedia.org/wiki/%EB%8F%85%EB%A6%BD%EB%AC%B8,good
https://ko.wikipedia.org/wiki/%EC%84%B1_%EC%9A%94%ED%95%9C_%EC%A0%84%EC%95%BC%EC%A0%9C,good
https://ko.wikipedia.org/wiki/%EB%B4%89%EC%84%A0%ED%99%94,good
https://ko.wikipedia.org/wiki/%EC%8A%A4%EC%9B%A8%EB%8D%B4%EC%9D%98_%EC%9E%AC%EC%99%B8%EA%B3%B5%EA%B4%80_%EB%AA%A9%EB%A1%9D,good
https://ko.wikipedia.org/wiki/%EC%BA%90%EB%82%98%EB%8B%A4_%EA%B5%AD%EB%A6%BD%EC%9D%80%ED%96%89,good
https://ko.wikipedia.org/wiki/%ED%99%94%EC%82%B0_%EC%9D%B4%EC%94%A8,good
https://ko.wikipedia.org/wiki/%EC%9C%A4%EC%A7%84%EC%8B%9D,good
https://ko.wikipedia.org/wiki/%EC%98%AC%EB%A0%88%EB%82%98_%EB%B3%B4%EB%A1%9C%EB%8B%88%EB%82%98,good
https://ko.wikipedia.org/wiki/%EA%B9%80%EC%A3%BC%EB%82%98,good
https://ko.wikipedia.org/wiki/%EB%B2%A0%EB%A5%B4%EC%85%B0%EB%B0%94,good
https://ko.wikipedia.org/wiki/%ED%95%B5%EC%9D%B8%EC%9E%90_%EC%B9%B4%ED%8C%8C%EB%B9%84,good
https://ko.wikipedia.org/wiki/%EB%A9%94%EC%9D%B4%EC%A0%80_%EB%A6%AC%EA%B7%B8_%EC%82%AC%EC%BB%A4,good
https://ko.wikipedia.org/wiki/%EC%9D%B4%EC%99%80%ED%83%80%EC%97%AD_(%EC%95%BC%EB%A7%88%EA%B5%AC%EC%B9%98%ED%98%84),good
https://ko.wikipedia.org/wiki/%EB%85%B9%EC%A1%B0%EC%8B%9D%EB%AC%BC,good
https://ko.wikipedia.org/wiki/%EB%82%98%ED%8F%B4%EB%A6%AC%EC%96%B4_%EC%9C%84%ED%82%A4%EB%B0%B1%EA%B3%BC,good
